,Team,Conf,Games,Wins,ADJOE,ADJDE,Power_Rating,EFG_O,EFG_D,TOR,TORD,ORB,DRB,FTR,FTRD,Two_PO,Two_PD,Three_PO,Three_PD,ADJ_T,WAB,Postseason,Year,avg_conf_power_rating,win_perc,wab_perc
2930,Missouri,SEC,31,10,102.9,102.6,0.5088,47.2,49.0,18.0,16.0,26.8,29.8,39.6,40.8,47.6,48.0,31.0,33.6,68.9,-9.5,DIDNT_MAKE,2016,0.7634357142857143,0.3225806451612903,-0.3064516129032258
2931,Nebraska Omaha,Sum,30,16,108.1,107.8,0.5084,51.9,53.1,16.6,20.3,28.1,31.6,42.6,38.5,52.6,52.7,33.6,35.9,77.1,-7.6,DIDNT_MAKE,2016,0.4791222222222222,0.5333333333333333,-0.2533333333333333
2932,Harvard,Ivy,28,12,99.3,99.1,0.5035,51.8,46.6,21.5,16.8,29.6,28.4,31.5,33.5,48.1,46.4,39.2,31.3,66.9,-8.9,DIDNT_MAKE,2016,0.48708749999999995,0.42857142857142855,-0.3178571428571429
2933,Loyola Chicago,MVC,31,14,100.3,100.2,0.5024,48.3,49.6,18.9,22.2,22.5,30.6,32.5,36.4,45.9,48.2,35.3,34.9,65.7,-9.3,DIDNT_MAKE,2016,0.5415099999999999,0.45161290322580644,-0.30000000000000004
2934,Ball St.,MAC,34,20,102.1,102.1,0.4994,52.2,46.8,19.9,16.5,28.0,26.3,34.8,38.6,49.9,43.7,36.9,35.1,66.1,-8.3,DIDNT_MAKE,2016,0.5108166666666666,0.5882352941176471,-0.24411764705882355
2935,Louisiana Tech,CUSA,31,21,102.7,102.8,0.4979,51.3,49.2,16.9,19.0,28.8,29.0,43.0,34.1,52.0,49.7,33.3,32.0,72.4,-4.3,DIDNT_MAKE,2016,0.3992785714285714,0.6774193548387096,-0.13870967741935483
2936,Georgia St.,SB,28,14,99.7,99.8,0.4947,48.5,47.9,18.0,21.2,24.5,31.0,37.5,41.3,47.1,47.0,34.8,32.8,65.4,-8.6,DIDNT_MAKE,2016,0.4590090909090909,0.5,-0.3071428571428571
2937,DePaul,BE,31,9,103.9,104.1,0.4935,49.4,51.4,21.5,17.8,30.7,29.9,36.5,44.8,48.6,49.2,34.3,36.4,68.1,-9.3,DIDNT_MAKE,2016,0.78071,0.2903225806451613,-0.30000000000000004
2938,Tennessee St.,OVC,29,18,99.8,100.0,0.4932,50.4,49.5,19.2,21.6,31.4,29.0,41.5,42.7,50.0,45.4,34.1,36.8,68.7,-6.0,DIDNT_MAKE,2016,0.37116666666666664,0.6206896551724138,-0.20689655172413793
2939,Elon,CAA,30,14,105.0,105.2,0.4927,51.8,50.3,17.7,15.8,27.2,29.8,30.4,33.4,52.5,49.1,33.9,35.3,72.3,-8.5,DIDNT_MAKE,2016,0.5623199999999999,0.4666666666666667,-0.2833333333333333
2940,Northern Illinois,MAC,30,17,100.5,100.8,0.4918,47.8,49.0,18.5,19.9,32.1,27.7,41.7,41.3,44.8,46.4,35.6,35.2,68.6,-6.7,DIDNT_MAKE,2016,0.5108166666666666,0.5666666666666667,-0.22333333333333333
2941,High Point,BSth,29,18,109.2,109.5,0.4905,51.9,52.9,15.9,20.6,31.9,31.7,35.0,32.3,49.8,53.3,38.2,34.7,66.8,-5.7,DIDNT_MAKE,2016,0.3175818181818182,0.6206896551724138,-0.19655172413793104
2942,Oral Roberts,Sum,29,12,106.4,107.0,0.485,50.5,52.1,17.3,15.9,28.1,30.0,36.6,33.0,48.0,50.2,38.0,37.4,69.8,-9.4,DIDNT_MAKE,2016,0.4791222222222222,0.41379310344827586,-0.3241379310344828
2943,Coastal Carolina,BSth,30,18,100.7,101.5,0.4796,49.5,46.3,18.8,15.3,30.6,29.0,35.7,31.7,49.1,46.2,33.4,30.9,67.5,-7.0,DIDNT_MAKE,2016,0.3175818181818182,0.6,-0.23333333333333334
2944,Lehigh,Pat,31,16,104.1,105.0,0.4747,52.1,51.1,19.3,18.6,29.1,29.3,31.7,28.8,48.5,48.8,39.3,36.4,68.8,-9.6,DIDNT_MAKE,2016,0.30749,0.5161290322580645,-0.3096774193548387
2945,Detroit,Horz,29,14,109.8,110.8,0.474,52.0,53.6,17.8,17.2,32.5,29.4,40.5,46.5,50.6,53.7,36.5,35.6,74.5,-8.4,DIDNT_MAKE,2016,0.46526999999999996,0.4827586206896552,-0.2896551724137931
2946,East Tennessee St.,SC,34,22,105.4,106.5,0.4713,53.0,50.5,18.1,17.8,28.3,30.6,34.9,39.8,50.4,50.1,38.3,34.1,70.2,-5.1,DIDNT_MAKE,2016,0.3717,0.6470588235294118,-0.15
2947,Bucknell,Pat,30,16,104.1,105.3,0.4695,52.1,49.5,18.7,17.9,29.7,28.4,43.9,41.3,51.2,47.6,35.8,35.2,72.2,-9.1,DIDNT_MAKE,2016,0.30749,0.5333333333333333,-0.30333333333333334
2948,Eastern Washington,BSky,32,16,111.6,112.9,0.4674,56.4,54.0,16.1,15.9,26.7,29.2,35.9,37.9,55.4,53.3,38.4,37.4,69.4,-10.7,DIDNT_MAKE,2016,0.3229416666666666,0.5,-0.334375
2949,Kent St.,MAC,31,18,105.4,106.8,0.4623,49.0,51.0,17.5,16.8,34.1,28.0,40.0,35.1,49.0,49.5,32.8,35.9,68.2,-7.0,DIDNT_MAKE,2016,0.5108166666666666,0.5806451612903226,-0.22580645161290322
2950,Portland,WCC,31,11,107.6,109.2,0.4588,49.9,52.4,16.8,18.4,30.7,34.2,31.4,41.4,47.0,49.4,36.3,38.5,72.8,-12.3,DIDNT_MAKE,2016,0.5480400000000001,0.3548387096774194,-0.3967741935483871
2951,Winthrop,BSth,29,20,105.8,107.4,0.4576,54.2,47.7,17.8,15.9,26.0,32.0,41.1,31.9,53.9,47.1,36.4,32.7,73.6,-4.9,DIDNT_MAKE,2016,0.3175818181818182,0.6896551724137931,-0.16896551724137931
2952,Denver,Sum,31,16,102.2,103.7,0.4573,55.7,52.0,20.8,22.7,20.0,31.0,36.6,43.3,54.3,49.9,38.3,37.2,61.9,-10.2,DIDNT_MAKE,2016,0.4791222222222222,0.5161290322580645,-0.3290322580645161
2953,George Mason,A10,32,11,101.4,103.1,0.4507,45.1,48.4,18.6,10.2,33.5,22.8,34.4,30.0,45.7,46.0,29.2,35.3,68.6,-11.6,DIDNT_MAKE,2016,0.6495642857142857,0.34375,-0.3625
2954,Wagner,NEC,33,22,99.6,101.4,0.449,47.6,46.8,19.6,20.7,36.9,27.5,32.6,44.3,46.4,45.6,33.6,32.7,66.6,-7.0,DIDNT_MAKE,2016,0.20052000000000003,0.6666666666666666,-0.21212121212121213
2955,East Carolina,Amer,32,12,102.3,104.2,0.4472,49.0,51.2,19.4,18.4,28.8,32.3,34.6,26.8,47.8,52.2,33.9,33.1,67.9,-10.6,DIDNT_MAKE,2016,0.6601363636363635,0.375,-0.33125
2956,North Dakota,BSky,30,14,99.4,101.4,0.4438,50.6,51.2,18.1,19.6,23.8,25.9,39.3,38.6,48.7,51.0,36.7,34.4,72.4,-10.5,DIDNT_MAKE,2016,0.3229416666666666,0.4666666666666667,-0.35
2957,Auburn,SEC,31,11,100.4,102.4,0.4438,47.3,50.5,18.9,17.8,27.9,32.3,41.0,40.1,44.3,49.6,34.0,34.8,72.5,-8.3,DIDNT_MAKE,2016,0.7634357142857143,0.3548387096774194,-0.267741935483871
2958,Indiana St.,MVC,31,14,97.3,99.3,0.4422,44.7,47.2,18.6,17.8,27.3,25.8,41.5,43.9,44.7,46.5,29.9,32.4,71.2,-8.9,DIDNT_MAKE,2016,0.5415099999999999,0.45161290322580644,-0.2870967741935484
2959,Western Michigan,MAC,30,11,102.4,104.5,0.4417,47.6,52.0,17.9,17.1,30.6,25.5,43.8,38.5,46.3,51.0,33.7,35.6,68.9,-12.2,DIDNT_MAKE,2016,0.5108166666666666,0.36666666666666664,-0.4066666666666666
2960,UCF,Amer,30,12,99.9,102.1,0.4376,49.2,47.1,21.3,13.4,31.3,30.5,37.2,25.1,50.1,46.4,31.8,32.3,68.6,-10.1,DIDNT_MAKE,2016,0.6601363636363635,0.4,-0.33666666666666667
2961,Wofford,SC,30,13,104.9,107.5,0.4303,51.7,54.0,18.0,17.6,26.2,25.9,38.4,41.5,45.8,54.3,40.9,35.5,66.1,-10.4,DIDNT_MAKE,2016,0.3717,0.43333333333333335,-0.3466666666666667
2962,Texas A&M Corpus Chris,Slnd,31,23,100.7,103.4,0.4251,49.2,48.9,17.7,22.5,30.9,33.2,37.7,44.5,48.2,46.6,34.1,35.2,69.3,-1.9,DIDNT_MAKE,2016,0.23887692307692304,0.7419354838709677,-0.06129032258064516
2963,Cal Poly,BW,28,8,106.6,109.6,0.4223,48.0,53.2,15.1,15.9,30.1,28.3,35.2,40.2,44.9,50.0,35.4,40.0,67.3,-12.0,DIDNT_MAKE,2016,0.5242444444444444,0.2857142857142857,-0.42857142857142855
2964,Mercer,SC,32,16,104.3,107.3,0.4198,49.4,49.3,18.9,16.6,36.1,27.8,31.7,33.5,47.9,45.4,35.2,36.1,64.3,-10.5,DIDNT_MAKE,2016,0.3717,0.5,-0.328125
2965,Washington St.,P12,30,8,101.1,104.0,0.4185,50.7,49.9,19.7,14.7,23.9,29.6,31.1,37.5,50.3,48.2,34.6,35.9,69.7,-10.4,DIDNT_MAKE,2016,0.7847166666666667,0.26666666666666666,-0.3466666666666667
2966,Loyola Marymount,WCC,30,13,103.5,106.6,0.4174,47.5,53.5,16.2,20.2,28.9,31.7,28.4,42.7,45.7,51.6,33.9,37.7,68.4,-9.0,DIDNT_MAKE,2016,0.5480400000000001,0.43333333333333335,-0.3
2967,Tulane,Amer,34,13,96.8,99.9,0.4118,45.4,48.4,19.5,18.4,32.1,29.8,31.3,36.2,45.5,46.4,30.1,35.2,68.5,-11.1,DIDNT_MAKE,2016,0.6601363636363635,0.38235294117647056,-0.3264705882352941
2968,UTEP,CUSA,32,18,102.9,106.2,0.4097,52.4,49.5,17.1,19.2,24.5,31.7,40.9,36.6,51.3,48.3,36.5,34.2,72.5,-9.7,DIDNT_MAKE,2016,0.3992785714285714,0.5625,-0.303125
2969,Furman,SC,33,17,103.0,106.3,0.4094,51.5,50.8,20.5,19.2,32.1,28.8,43.3,38.0,54.2,49.9,31.9,35.0,65.8,-10.1,DIDNT_MAKE,2016,0.3717,0.5151515151515151,-0.30606060606060603
2970,Minnesota,B10,31,8,99.6,102.9,0.4079,45.9,51.7,16.5,17.8,26.5,29.2,37.1,34.2,45.6,48.7,31.0,38.2,69.3,-12.8,DIDNT_MAKE,2016,0.7323357142857142,0.25806451612903225,-0.4129032258064516
2971,Eastern Kentucky,OVC,30,14,105.7,109.2,0.4067,56.0,53.1,20.3,20.3,27.0,34.2,40.3,42.3,54.2,51.3,39.5,37.6,73.2,-10.5,DIDNT_MAKE,2016,0.37116666666666664,0.4666666666666667,-0.35
2972,Fairfield,MAAC,33,19,102.8,106.2,0.4057,51.3,49.6,17.6,18.9,24.8,34.1,32.6,34.1,50.0,49.1,35.4,33.7,72.4,-7.1,DIDNT_MAKE,2016,0.38372727272727275,0.5757575757575758,-0.21515151515151515
2973,Navy,Pat,32,18,98.8,102.2,0.4044,49.5,48.9,19.9,20.3,32.6,27.2,42.8,39.4,50.8,45.9,30.5,35.4,65.7,-10.0,DIDNT_MAKE,2016,0.30749,0.5625,-0.3125
2974,Texas Southern,SWAC,33,18,105.0,108.7,0.4028,51.8,49.2,19.3,15.8,35.3,28.4,41.5,24.6,52.3,48.7,33.8,33.5,68.4,-7.7,DIDNT_MAKE,2016,0.18438000000000002,0.5454545454545454,-0.23333333333333334
2975,Pacific,WCC,26,6,99.9,103.8,0.3924,49.0,50.1,19.8,16.5,28.5,29.6,38.4,49.3,49.3,47.2,32.2,36.6,67.6,-12.7,DIDNT_MAKE,2016,0.5480400000000001,0.23076923076923078,-0.48846153846153845
2976,NJIT,ASun,34,19,100.7,104.6,0.3919,51.8,51.3,18.2,19.2,26.8,31.1,33.7,35.7,51.1,50.6,35.1,34.9,69.9,-8.8,DIDNT_MAKE,2016,0.34264999999999995,0.5588235294117647,-0.25882352941176473
2977,Saint Louis,A10,32,11,96.4,100.2,0.3913,47.7,50.0,19.5,18.5,20.7,27.9,37.8,39.3,46.9,50.5,32.8,32.8,69.6,-11.6,DIDNT_MAKE,2016,0.6495642857142857,0.34375,-0.3625
2978,Georgia Southern,SB,29,12,103.9,108.0,0.3913,47.5,51.8,16.2,20.0,29.7,34.5,37.7,44.5,45.6,52.5,33.3,33.8,69.5,-11.4,DIDNT_MAKE,2016,0.4590090909090909,0.41379310344827586,-0.3931034482758621
2979,San Francisco,WCC,29,14,105.5,109.6,0.3908,50.0,51.7,17.8,16.0,33.4,30.2,39.1,35.8,48.5,47.8,35.1,38.6,71.0,-8.4,DIDNT_MAKE,2016,0.5480400000000001,0.4827586206896552,-0.2896551724137931
2980,Boston College,ACC,32,7,95.0,99.1,0.382,47.5,52.4,20.0,19.5,21.8,28.6,25.9,37.0,46.9,50.0,32.3,38.2,67.8,-12.2,DIDNT_MAKE,2016,0.8230933333333332,0.21875,-0.38125
2981,Tennessee Tech,OVC,29,17,106.6,111.2,0.3807,52.4,50.6,17.8,16.0,27.6,31.9,44.0,32.8,51.3,48.5,35.9,36.4,70.0,-6.0,DIDNT_MAKE,2016,0.37116666666666664,0.5862068965517241,-0.20689655172413793
2982,IUPUI,Sum,31,12,97.8,102.1,0.3794,46.9,51.1,18.9,18.1,27.7,28.1,31.9,38.9,45.6,51.3,33.3,33.8,69.6,-10.9,DIDNT_MAKE,2016,0.4791222222222222,0.3870967741935484,-0.35161290322580646
2983,St. John's,BE,31,7,96.3,100.6,0.3775,45.4,51.1,20.9,20.1,27.5,30.9,38.0,43.3,44.1,49.1,32.0,36.6,72.9,-11.3,DIDNT_MAKE,2016,0.78071,0.22580645161290322,-0.3645161290322581
2984,Texas St.,SB,29,13,98.5,102.9,0.3769,46.6,49.6,17.8,20.8,29.8,30.6,37.7,35.6,46.0,47.9,32.1,35.1,64.2,-11.1,DIDNT_MAKE,2016,0.4590090909090909,0.4482758620689655,-0.38275862068965516
2985,Idaho,BSky,32,19,98.3,102.8,0.3743,48.7,49.5,22.7,18.9,34.4,25.3,44.6,41.7,46.1,48.1,36.3,34.3,66.7,-7.6,DIDNT_MAKE,2016,0.3229416666666666,0.59375,-0.2375
2986,Charlotte,CUSA,33,14,103.4,108.2,0.3726,51.0,54.8,16.4,18.3,29.7,27.7,33.2,30.9,47.7,52.7,38.2,39.3,71.2,-12.7,DIDNT_MAKE,2016,0.3992785714285714,0.42424242424242425,-0.38484848484848483
2987,Dartmouth,Ivy,27,9,98.9,103.5,0.3717,47.5,52.7,20.8,20.9,32.8,29.7,38.2,42.3,45.9,52.7,34.3,35.1,68.2,-12.4,DIDNT_MAKE,2016,0.48708749999999995,0.3333333333333333,-0.45925925925925926
2988,Missouri St.,MVC,31,12,100.1,104.8,0.3708,46.1,51.5,18.6,17.6,28.0,28.1,39.3,34.1,45.3,49.1,32.0,37.2,69.7,-10.6,DIDNT_MAKE,2016,0.5415099999999999,0.3870967741935484,-0.3419354838709677
2989,UNC Greensboro,SC,31,12,101.4,106.3,0.368,51.3,51.9,17.7,17.4,27.1,27.5,28.0,38.5,49.1,49.0,36.3,37.4,68.3,-12.7,DIDNT_MAKE,2016,0.3717,0.3870967741935484,-0.4096774193548387
2990,Montana St.,BSky,30,13,106.4,111.6,0.3654,50.8,53.9,17.3,16.9,33.0,27.5,30.7,46.3,47.2,53.4,37.2,36.5,69.3,-12.3,DIDNT_MAKE,2016,0.3229416666666666,0.43333333333333335,-0.41000000000000003
2991,UC Riverside,BW,31,12,99.6,104.6,0.3652,48.9,49.1,19.7,17.2,28.4,28.1,36.8,38.3,47.0,47.6,34.5,34.8,68.0,-13.2,DIDNT_MAKE,2016,0.5242444444444444,0.3870967741935484,-0.4258064516129032
2992,FIU,CUSA,30,11,102.2,107.3,0.3646,52.0,48.1,19.3,14.2,30.8,29.4,35.6,35.7,50.7,47.1,36.8,33.1,66.0,-14.6,DIDNT_MAKE,2016,0.3992785714285714,0.36666666666666664,-0.48666666666666664
2993,South Dakota,Sum,30,12,104.7,109.9,0.3625,51.7,54.2,16.4,19.0,25.0,30.2,30.1,40.9,50.5,50.9,36.4,39.8,71.5,-11.6,DIDNT_MAKE,2016,0.4791222222222222,0.4,-0.38666666666666666
2994,Western Carolina,SC,31,13,99.2,104.2,0.3609,48.8,51.0,20.0,20.8,30.4,32.7,38.2,45.0,48.3,49.6,33.0,35.6,70.0,-10.4,DIDNT_MAKE,2016,0.3717,0.41935483870967744,-0.33548387096774196
2995,Tennessee Martin,OVC,33,18,103.3,108.7,0.3569,50.5,50.8,18.2,17.0,29.5,29.4,35.6,30.0,49.8,50.8,34.4,33.8,67.4,-9.0,DIDNT_MAKE,2016,0.37116666666666664,0.5454545454545454,-0.2727272727272727
2996,Austin Peay,OVC,34,16,103.4,109.1,0.3501,51.3,53.8,20.2,18.6,31.9,30.0,47.0,31.3,51.0,53.3,34.7,36.4,70.5,-11.3,R64,2016,0.37116666666666664,0.47058823529411764,-0.33235294117647063
2997,Boston University,Pat,33,18,101.7,107.4,0.3486,52.2,50.0,19.6,17.1,26.5,28.1,37.0,33.9,51.0,50.0,36.1,33.3,70.6,-10.0,DIDNT_MAKE,2016,0.30749,0.5454545454545454,-0.30303030303030304
2998,Rider,MAAC,33,13,98.1,103.6,0.34700000000000003,48.3,47.8,19.2,18.2,28.6,29.4,35.4,32.4,48.9,45.7,31.5,34.0,65.2,-14.1,DIDNT_MAKE,2016,0.38372727272727275,0.3939393939393939,-0.42727272727272725
2999,New Hampshire,AE,31,18,98.7,104.5,0.3402,46.7,50.2,16.8,15.1,29.5,21.7,36.6,34.5,45.0,48.6,33.2,35.3,68.1,-7.6,DIDNT_MAKE,2016,0.3144666666666666,0.5806451612903226,-0.24516129032258063
3000,Santa Clara,WCC,30,10,101.1,107.2,0.3383,47.9,50.8,16.9,16.7,24.4,30.0,33.8,36.8,45.2,50.4,34.8,34.4,66.5,-11.9,DIDNT_MAKE,2016,0.5480400000000001,0.3333333333333333,-0.39666666666666667
3001,La Salle,A10,30,8,99.2,105.3,0.3358,47.7,53.3,18.8,19.1,24.9,34.3,30.9,34.9,45.4,51.1,33.6,38.1,66.9,-12.6,DIDNT_MAKE,2016,0.6495642857142857,0.26666666666666666,-0.42
3002,UC Davis,BW,28,9,93.0,98.8,0.3345,47.9,48.3,20.7,19.7,25.0,28.4,33.6,31.8,45.5,48.7,35.9,31.7,66.9,-12.9,DIDNT_MAKE,2016,0.5242444444444444,0.32142857142857145,-0.46071428571428574
3003,Canisius,MAAC,33,14,106.6,113.3,0.3338,49.0,54.9,15.9,19.6,31.0,32.8,36.9,39.0,47.5,53.6,34.1,38.0,68.5,-13.8,DIDNT_MAKE,2016,0.38372727272727275,0.42424242424242425,-0.4181818181818182
3004,Sam Houston St.,Slnd,30,15,101.1,107.4,0.3323,49.3,51.9,16.9,18.7,28.8,23.7,36.6,44.8,48.0,50.9,34.1,35.6,67.8,-8.9,DIDNT_MAKE,2016,0.23887692307692304,0.5,-0.2966666666666667
3005,South Florida,Amer,33,8,97.6,103.8,0.3312,45.4,47.2,21.9,14.3,34.6,32.5,33.0,35.6,46.2,46.9,28.6,31.9,67.7,-14.8,DIDNT_MAKE,2016,0.6601363636363635,0.24242424242424243,-0.4484848484848485
3006,San Jose St.,MWC,28,6,96.3,102.4,0.32899999999999996,46.8,49.6,19.2,17.2,27.1,29.7,38.5,47.5,48.2,47.9,29.8,35.4,70.6,-15.4,DIDNT_MAKE,2016,0.5855454545454546,0.21428571428571427,-0.55
3007,Gardner Webb,BSth,30,14,100.1,106.6,0.3269,47.7,51.4,18.6,18.8,31.6,29.3,34.9,39.7,46.0,51.1,33.5,34.7,70.1,-10.3,DIDNT_MAKE,2016,0.3175818181818182,0.4666666666666667,-0.3433333333333334
3008,Saint Peter's,MAAC,30,14,95.1,101.3,0.3266,47.7,47.8,19.5,17.7,30.4,26.3,35.1,31.7,47.0,45.7,32.7,34.1,65.6,-10.7,DIDNT_MAKE,2016,0.38372727272727275,0.4666666666666667,-0.35666666666666663
3009,Cal St. Northridge,BW,28,8,99.2,105.8,0.32299999999999995,46.7,51.7,19.4,18.9,27.6,31.3,42.1,36.0,47.1,47.8,30.2,39.7,71.3,-13.4,DIDNT_MAKE,2016,0.5242444444444444,0.2857142857142857,-0.4785714285714286
3010,Army,Pat,32,18,98.6,105.2,0.3222,49.7,49.4,18.5,16.4,31.0,26.8,31.7,32.0,49.3,48.2,33.4,34.9,73.3,-9.3,DIDNT_MAKE,2016,0.30749,0.5625,-0.290625
3011,Western Illinois,Sum,24,7,99.5,106.2,0.3205,49.3,50.1,18.2,15.2,25.5,27.0,32.0,42.4,46.0,46.4,37.8,39.1,68.6,-11.4,DIDNT_MAKE,2016,0.4791222222222222,0.2916666666666667,-0.47500000000000003
3012,Bowling Green,MAC,32,14,99.1,105.8,0.3201,48.9,50.9,18.5,17.1,28.1,28.4,40.2,35.9,47.2,47.3,35.4,37.9,69.3,-11.9,DIDNT_MAKE,2016,0.5108166666666666,0.4375,-0.371875
3013,Radford,BSth,29,14,102.0,109.0,0.3182,50.2,51.3,19.3,17.0,34.4,30.1,29.0,34.3,49.5,51.6,34.4,33.8,66.8,-10.0,DIDNT_MAKE,2016,0.3175818181818182,0.4827586206896552,-0.3448275862068966
3014,Samford,SC,31,11,101.1,108.1,0.3177,50.1,51.4,19.6,20.9,29.4,32.5,44.7,42.9,51.0,48.9,31.9,37.0,68.9,-14.8,DIDNT_MAKE,2016,0.3717,0.3548387096774194,-0.4774193548387097
3015,Cal St. Fullerton,BW,28,8,101.4,108.4,0.3165,46.4,50.7,19.0,16.4,29.7,29.0,43.7,39.7,44.4,48.1,33.3,36.6,69.5,-13.7,DIDNT_MAKE,2016,0.5242444444444444,0.2857142857142857,-0.48928571428571427
3016,Drexel,CAA,30,6,98.8,105.7,0.3161,44.3,52.5,16.8,18.1,27.7,28.8,36.9,47.4,42.3,51.5,32.7,36.5,65.5,-16.4,DIDNT_MAKE,2016,0.5623199999999999,0.2,-0.5466666666666666
3017,Kennesaw St.,ASun,29,9,100.7,107.9,0.3109,48.7,53.2,18.5,18.0,28.3,34.6,33.5,39.0,47.2,54.0,35.1,34.5,69.7,-13.0,DIDNT_MAKE,2016,0.34264999999999995,0.3103448275862069,-0.4482758620689655
3018,Manhattan,MAAC,31,13,98.4,105.5,0.3108,50.1,52.2,20.5,22.6,23.5,32.5,39.8,46.8,47.6,52.9,36.1,33.7,68.8,-12.6,DIDNT_MAKE,2016,0.38372727272727275,0.41935483870967744,-0.4064516129032258
3019,Portland St.,BSky,29,11,102.0,109.5,0.307,51.2,53.3,17.4,19.1,28.7,30.7,33.9,32.8,52.7,51.4,31.5,38.3,72.7,-13.9,DIDNT_MAKE,2016,0.3229416666666666,0.3793103448275862,-0.4793103448275862
3020,Southern,SWAC,32,19,98.9,106.2,0.3065,48.5,47.9,16.3,19.6,28.1,31.2,38.1,39.9,47.6,47.7,33.8,32.2,69.4,-8.1,DIDNT_MAKE,2016,0.18438000000000002,0.59375,-0.253125
3021,Air Force,MWC,30,12,98.1,105.4,0.306,48.0,51.8,18.8,19.4,24.3,28.1,39.6,37.2,47.0,51.3,33.4,34.9,67.9,-10.9,DIDNT_MAKE,2016,0.5855454545454546,0.4,-0.36333333333333334
3022,Jackson St.,SWAC,34,18,94.1,101.1,0.3056,45.7,45.5,17.8,20.7,32.3,28.4,30.4,48.1,45.4,44.6,30.8,31.5,68.2,-10.7,DIDNT_MAKE,2016,0.18438000000000002,0.5294117647058824,-0.31470588235294117
3023,Miami OH,MAC,32,12,96.4,103.6,0.3055,45.3,51.2,18.5,20.8,27.9,31.2,36.1,38.6,44.8,49.2,30.8,35.9,65.3,-13.4,DIDNT_MAKE,2016,0.5108166666666666,0.375,-0.41875
3024,Lipscomb,ASun,31,10,101.5,109.1,0.3032,51.5,52.9,18.6,17.7,26.9,30.2,34.7,35.8,50.5,51.1,35.2,37.0,73.8,-16.0,DIDNT_MAKE,2016,0.34264999999999995,0.3225806451612903,-0.5161290322580645
3025,Jacksonville,ASun,28,12,100.3,108.4,0.2895,49.7,53.6,15.4,17.4,27.0,26.1,31.4,33.5,45.0,52.7,38.9,36.6,71.3,-11.7,DIDNT_MAKE,2016,0.34264999999999995,0.42857142857142855,-0.4178571428571428
3026,Norfolk St.,MEAC,32,15,103.4,112.0,0.2859,48.7,50.2,17.7,19.1,32.2,34.3,41.5,41.9,46.7,46.1,34.7,38.0,68.3,-11.0,DIDNT_MAKE,2016,0.16195384615384617,0.46875,-0.34375
3027,Northern Kentucky,Horz,28,7,99.4,107.8,0.2828,50.3,50.2,19.7,16.1,26.5,29.4,31.2,42.6,48.6,47.9,35.3,36.8,68.1,-14.0,DIDNT_MAKE,2016,0.46526999999999996,0.25,-0.5
3028,Arkansas St.,SB,29,9,99.1,107.4,0.2826,45.8,47.1,18.0,14.9,28.0,31.2,40.1,38.0,45.1,43.5,31.5,35.6,73.3,-13.9,DIDNT_MAKE,2016,0.4590090909090909,0.3103448275862069,-0.4793103448275862
3029,Drake,MVC,30,6,102.9,111.6,0.2819,50.7,51.9,20.5,14.6,25.5,27.8,33.6,30.5,47.2,49.6,38.2,37.7,66.3,-16.9,DIDNT_MAKE,2016,0.5415099999999999,0.2,-0.5633333333333332
3030,South Alabama,SB,31,12,95.1,103.1,0.2814,46.1,48.4,20.6,18.0,30.5,32.5,38.3,38.7,45.1,48.4,31.9,32.2,70.5,-12.7,DIDNT_MAKE,2016,0.4590090909090909,0.3870967741935484,-0.4096774193548387
3031,UMKC,WAC,28,9,101.9,110.6,0.2797,48.8,50.3,19.4,17.2,32.7,31.2,35.3,44.1,45.5,48.9,36.8,35.1,67.1,-12.9,DIDNT_MAKE,2016,0.3546625,0.32142857142857145,-0.46071428571428574
3032,San Diego,WCC,29,8,92.8,101.0,0.2743,45.2,50.0,20.6,17.4,26.0,28.8,33.9,42.1,46.1,48.1,29.2,36.2,67.0,-13.5,DIDNT_MAKE,2016,0.5480400000000001,0.27586206896551724,-0.46551724137931033
3033,Penn,Ivy,27,10,98.4,107.1,0.273,49.0,49.8,19.4,16.7,27.9,30.5,31.9,33.5,51.3,48.7,30.4,34.8,68.6,-10.9,DIDNT_MAKE,2016,0.48708749999999995,0.37037037037037035,-0.40370370370370373
3034,Troy,SB,29,8,97.8,106.6,0.2705,45.7,51.1,16.7,17.8,29.4,31.5,37.2,35.8,44.8,49.5,31.5,36.0,69.4,-15.3,DIDNT_MAKE,2016,0.4590090909090909,0.27586206896551724,-0.5275862068965518
3035,Colgate,Pat,29,12,102.5,111.9,0.2685,52.5,53.2,18.4,19.4,26.6,30.6,29.9,41.8,50.3,51.4,37.0,37.5,65.7,-12.3,DIDNT_MAKE,2016,0.30749,0.41379310344827586,-0.4241379310344828
3036,Eastern Illinois,OVC,28,11,99.3,108.5,0.2665,49.9,51.4,18.0,19.5,26.8,34.7,34.4,40.5,48.8,52.0,34.4,33.5,67.8,-12.3,DIDNT_MAKE,2016,0.37116666666666664,0.39285714285714285,-0.43928571428571433
3037,Delaware,CAA,30,7,100.5,109.9,0.2635,45.3,51.8,17.7,13.5,29.6,28.0,42.2,31.9,43.7,51.4,32.5,34.8,68.1,-15.3,DIDNT_MAKE,2016,0.5623199999999999,0.23333333333333334,-0.51
3038,Hampton,MEAC,31,20,98.2,107.5,0.2615,46.7,48.6,18.7,16.7,34.5,27.2,41.3,35.7,47.3,47.5,30.5,33.8,71.9,-6.3,R64,2016,0.16195384615384617,0.6451612903225806,-0.2032258064516129
